ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4288086,Source1,2,2022-09-10 18:34:00,2022-09-10 21:17:40,37.180018,-122.139794,37.183089,-122.141064,0.223,Accident on CA-9 from Shiloh Ct (CA-9) to Ramona Dr (CA-9)., Highway 9,Boulder Creek,Santa Cruz,CA,95006-8513,US,US/Pacific,KSJC,2022-09-10 18:53:00,77.0,77.0,64.0,29.83,10.0,NNW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4288568,Source1,2,2021-12-31 10:32:50,2021-12-31 12:17:49,45.82205414750184,-119.8821365827566,45.82887414750184,-119.8052565827566,3.731,Incident on I-84 EB near MP 159 Drive with caution.,Columbia River Hwy 2,Boardman,Morrow,OR,97818,US,US/Pacific,KHRI,2021-12-31 10:53:00,21.0,21.0,81.0,29.36,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4301771,Source1,2,2023-01-25 15:12:01,2023-01-25 18:14:26,26.235203,-80.13665,26.171791,-80.15749,4.5680000000000005,Slow traffic on I-95 S from Copans Rd/Exit 38 (I-95) to FL-816/NW 31st St/Exit 31 (I-95) due to accident.,I-95,Pompano Beach,Broward,FL,33060,US,US/Eastern,KPMP,2023-01-25 15:05:00,82.0,82.0,60.0,29.96,10.0,SSE,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4303175,Source1,2,2022-08-05 13:51:22,2022-08-05 16:59:21,25.763442,-80.291927,25.762829,-80.311841,1.24,Slow traffic on US-41 S - US-41 N from FL-959/57th Ave/Red Rd (US-41) to FL-826/Palmetto Expy (US-41) due to accident., SW 59th Ave,Miami,Miami-Dade,FL,33144,US,US/Eastern,KMIA,2022-08-05 13:53:00,89.0,89.0,61.0,30.08,10.0,E,18.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4314704,Source1,2,2023-01-19 15:47:11,2023-01-19 16:48:01,44.54396,-94.295075,44.544546,-94.286303,0.434,Accident on MN-19 from CR-4 (MN-19) to MN-22/Main Ave/6th St (MN-19)., 511th Ave,Winthrop,Sibley,MN,55396-2192,US,US/Central,KULM,2023-01-19 15:55:00,28.0,17.0,86.0,28.71,10.0,NNW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4318407,Source1,2,2023-02-09 07:15:00,2023-02-09 07:51:00,41.69396281,-91.6535604,41.70053281,-91.6413204,0.778,Slow traffic from I-380 exit [239] to I-380 N / US-218 N due to accident.,I-80,Tiffin,Johnson,IA,52340,US,US/Central,KIOW,2023-02-09 07:30:00,34.0,22.0,89.0,28.89,1.0,N,22.0,0.1,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4319496,Source1,2,2022-05-13 07:20:30,2022-05-13 07:41:30,25.760878,-80.419588,25.760877,-80.416014,0.222,Slow traffic on US-41 S from FL-997/Krome Ave/SW 177th Ave (US-41) to SW 127th Ave (US-41) due to accident., SW 8th St,Miami,Miami-Dade,FL,33184-3033,US,US/Eastern,KTMB,2022-05-13 06:53:00,67.0,67.0,93.0,29.93,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4319719,Source1,2,2023-02-08 07:58:00,2023-02-08 09:16:00,34.278361,-118.523509,34.273339,-118.550055,1.555,Slow traffic on CA-118 W - Ronald Reagan Fwy W from Balboa Blvd (CA-118) to Tampa Ave (CA-118) due to accident., Zelzah Ave,Granada Hills,Los Angeles,CA,91344-3333,US,US/Pacific,KVNY,2023-02-08 07:51:00,54.0,54.0,43.0,29.38,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4341825,Source1,2,2022-08-02 16:52:44,2022-08-02 18:11:47,32.334024,-90.158169,32.333976,-90.159169,0.058,Incident on LAKELAND DR SB near I-55 Right lane blocked. Expect delays., Lakeland Dr,Jackson,Hinds,MS,39216,US,US/Central,KHKS,2022-08-02 15:53:00,78.0,78.0,84.0,29.71,10.0,SSW,10.0,0.0,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4347225,Source1,2,2022-10-17 15:18:33,2022-10-17 17:31:32,40.87782025,-73.90392423,40.88828025,-73.89196423,0.955,NYSDOT - Region 11: Crash on I-87 Major Deegan Expressway northbound approaching Exit 11 - Van Cortlandt Extension Park South (New York) 1 Left lane of 3 lanes blocked,Major Deegan Expy,Bronx,Bronx,NY,10463,US,US/Eastern,KLGA,2022-10-17 14:51:00,65.0,65.0,63.0,29.61,10.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4347913,Source1,2,2022-08-19 23:43:27,2022-08-20 01:01:29,38.906894,-76.97892399999998,38.907154,-76.978757,0.02,Incident on BLADENSBURG RD near BLADENSBURG RD Drive with caution., Bladensburg Rd NE,Washington,District of Columbia,DC,20002-2513,US,US/Eastern,KDCA,2022-08-19 23:52:00,77.0,77.0,74.0,30.1,10.0,S,9.0,0.0,Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4360818,Source1,2,2022-10-01 15:39:20,2022-10-01 17:56:53,45.076559,-123.586618,45.07867,-123.586527,0.146,A crash has occurred use caution., Shadow Ln,Grand Ronde,Yamhill,OR,97347,US,US/Pacific,KMMV,2022-10-01 15:53:00,85.0,85.0,32.0,29.67,10.0,NNE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4366617,Source1,2,2022-01-26 16:04:57,2022-01-26 17:44:21,33.949443,-80.963432,33.94998,-80.965541,0.126,Incident on SMITH ST near ATLAS RD Drive with caution., Atlas Way,Columbia,Richland,SC,29209-4613,US,US/Eastern,KCUB,2022-01-26 15:53:00,53.0,53.0,43.0,30.04,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4366832,Source1,2,2022-07-15 00:33:07,2022-07-15 02:42:54,40.624267,-74.216536,40.620775,-74.218655,0.266,NJ Turnpike Auth.: Crash on New Jersey Turnpike Inner Roadway southbound South of Interchange 13 - I-278/Goethals Bridge (Linden) 1 Left lane of 3 lanes blocked,New Jersey Tpke S,Linden,Union,NJ,07036,US,US/Eastern,KLDJ,2022-07-15 00:35:00,78.0,78.0,42.0,30.06,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4380711,Source1,2,2022-05-02 04:27:00,2022-05-02 08:03:59,29.97382521615041,-95.42101263954436,29.91894521615041,-95.41251263954443,3.826,Incident on I-45 SB near RANKIN RD Drive with caution.,I-45 HOV Ln,Houston,Harris,TX,77090,US,US/Central,KDWH,2022-05-02 04:39:00,75.0,75.0,87.0,29.77,10.0,SSW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4382143,Source1,2,2023-02-07 20:19:06,2023-02-07 22:28:23,42.114522,-122.6214,42.104261,-122.61022,0.912,A disabled vehicle is creating a hazard causing minimal delay to traffic. Use caution.,I-5 S,Ashland,Jackson,OR,97520,US,US/Pacific,KMFR,2023-02-07 19:53:00,43.0,43.0,76.0,28.97,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4385269,Source1,2,2022-02-20 01:02:00,2022-02-20 04:26:54,36.927059,-121.800631,36.930138,-121.798019,0.257,Incident on MANFRE RD near LARKIN VALLEY RD Drive with caution., Larkin Valley Rd,Watsonville,Santa Cruz,CA,95076-9610,US,US/Pacific,KWVI,2022-02-20 00:53:00,44.0,44.0,85.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4387892,Source1,2,2023-02-10 15:44:00,2023-02-10 18:52:16,34.067736,-117.979456,34.069694,-117.964795,0.85,Accident on San Bernardino Fwy E - I-10 E from Baldwin Park Blvd (I-10) to Puente Ave (I-10).,I-10 E,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2023-02-10 15:53:00,74.0,74.0,16.0,29.92,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4392627,Source1,2,2022-11-07 15:42:02,2022-11-07 16:58:57,46.115169,-112.866392,46.116405,-112.869275,0.162,Incident on MT-1 near MM 4 Drive with caution.,MT Highway 1,Anaconda,Deer Lodge,MT,59711,US,US/Mountain,KBTM,2022-11-07 15:53:00,23.0,13.0,81.0,24.26,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4397427,Source1,2,2022-07-03 18:39:00,2022-07-03 18:50:00,38.9595902,-76.86632752,38.9407102,-76.85641752,1.409,Slow traffic on I-95 S - I-495 S from MD-450/Annapolis Rd/Exit 20 (Capital Beltway/I-495) to US-50/Exit 19 (Capital Beltway/I-495) due to accident.,Capital Beltway,Hyattsville,Prince George's,MD,20784,US,US/Eastern,KCGS,2022-07-03 18:38:00,85.0,85.0,34.0,29.97,10.0,NNW,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4408019,Source1,2,2022-10-10 15:56:00,2022-10-10 18:01:52,37.609281,-121.053218,37.613451,-121.044048,0.579,Accident on Paradise Rd from Pauline Ave to Grimes Ave., Paradise Rd,Modesto,Stanislaus,CA,95358-9303,US,US/Pacific,KMOD,2022-10-10 15:53:00,88.0,88.0,29.0,29.74,10.0,WNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4413061,Source1,2,2022-09-05 02:55:00,2022-09-05 03:19:00,32.887924,-96.769736,32.89258,-96.769085,0.324,Slow traffic on US-75 N from Walnut Hill Ln/Exit 6 (US-75) to Royal Ln/Exit 7 (US-75) due to accident.,US-75 N,Dallas,Dallas,TX,75231,US,US/Central,KDAL,2022-09-05 02:53:00,70.0,70.0,90.0,29.4,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4413882,Source1,2,2022-04-25 16:05:08,2022-04-25 17:24:55,43.002387285027496,-87.91634201961556,42.98498728502749,-87.91539201961555,1.203,Incident on I-43 SB near BECHER Center lane blocked. Expect Delays.,I-43 S,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,2022-04-25 15:52:00,49.0,43.0,41.0,29.28,10.0,W,17.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4430779,Source1,2,2022-09-26 23:25:00,2022-09-27 00:43:59,47.13970542,-122.51924157,47.14921542,-122.50055157,1.097,Incident on I-5 NB near MP 125 Three lanes blocked. Expect delays.,I-5 N,Lakewood,Pierce,WA,98499,US,US/Pacific,KTCM,2022-09-26 22:56:00,59.0,59.0,86.0,29.57,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4431024,Source1,2,2022-10-12 19:11:00,2022-10-12 19:31:00,42.436184,-122.123322,42.442722,-122.116764,0.562,Stationary traffic on OR-140 from Dead Indian Rd (OR-140) to West Side Rd (OR-140) due to accident.,Lake of the Woods Hwy,Klamath Falls,Klamath,OR,97601,US,US/Pacific,KLMT,2022-10-12 18:53:00,63.0,63.0,30.0,26.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4433753,Source1,2,2022-09-01 14:02:00,2022-09-01 15:21:59,33.918339,-118.254189,33.918338,-118.251153,0.174,Incident on E 126TH ST near S CENTRAL AVE Drive with caution., S Central Ave,Los Angeles,Los Angeles,CA,90059-3238,US,US/Pacific,KHHR,2022-09-01 13:53:00,88.0,88.0,43.0,29.67,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4435595,Source1,2,2022-06-18 04:23:37,2022-06-18 06:23:35,40.766893,-73.887836,40.76651,-73.889741,0.103,NYSDOT - Region 11: Crash on Grand Central Parkway westbound at Exit 4 - I-278; West B-Q Expressway (New York) 2 Left lanes of 3 lanes blocked,Grand Central Pkwy W,East Elmhurst,Queens,NY,11370,US,US/Eastern,KLGA,2022-06-18 04:51:00,71.0,71.0,49.0,29.59,10.0,NNW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-4436345,Source1,2,2022-02-05 11:45:30,2022-02-05 14:10:03,25.626124,-80.417118,25.626877,-80.414415,0.17600000000000002,Slow traffic from SW 139th Ave to Country Walk Dr due to accident., SW 152nd St,Miami,Miami-Dade,FL,33177-1163,US,US/Eastern,KTMB,2022-02-05 11:53:00,80.0,80.0,58.0,30.14,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4438529,Source1,2,2022-12-07 19:09:24,2022-12-07 20:24:30,40.148096,-82.965981,40.14815,-82.96765699999997,0.08900000000000001,Incident on IKEA WAY near IKEA WAY Drive with caution., Ikea Way,Columbus,Delaware,OH,43240,US,US/Eastern,KOSU,2022-12-07 18:53:00,48.0,45.0,89.0,29.31,6.0,NNW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4441708,Source1,2,2022-05-03 17:33:00,2022-05-03 18:48:56,30.31536698326914,-81.76874041518322,30.31530698326914,-81.77425041518323,0.329,Incident on I-10 WB near MM 357 Right lane blocked. Expect delays.,I-10,Jacksonville,Duval,FL,32254,US,US/Eastern,KNIP,2022-05-03 17:53:00,83.0,83.0,63.0,30.0,10.0,ESE,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4446851,Source1,2,2022-12-20 11:38:35,2022-12-20 12:55:49,40.021633,-75.659161,40.02206500000001,-75.65941600000002,0.033,Incident on ARRANDALE BLVD near W LINCOLN HWY Drive with caution., Arrandale Blvd,Exton,Chester,PA,19341-2503,US,US/Eastern,KOQN,2022-12-20 11:35:00,36.0,29.0,52.0,29.72,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4450503,Source1,2,2022-04-18 16:27:45,2022-04-18 18:33:15,29.614077,-82.340822,29.61482,-82.341553,0.068,Stationary traffic on FL-25 - US-441 N - FL-331 from US-441 to SW 17th Ter due to accident., SW 13th St,Gainesville,Alachua,FL,32608-4001,US,US/Eastern,KGNV,2022-04-18 11:53:00,76.0,76.0,64.0,29.8,10.0,W,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4460632,Source1,2,2022-04-11 17:01:00,2022-04-11 18:01:00,35.473904,-78.826614,35.477583,-78.822748,0.335,The road is closed near Harnett Central Road. , US 401 N,Fuquay-Varina,Harnett,NC,27526-8842,US,US/Eastern,KHRJ,2022-04-11 16:55:00,80.0,80.0,27.0,29.86,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-4464895,Source1,2,2023-01-16 10:58:00,2023-01-16 12:16:35,32.37081,-93.85223,32.363119,-93.859501,0.68,Incident on COLQUITT near SMALLEY RD Drive with caution.,LA-525,Keithville,Caddo,LA,71047,US,US/Central,KSHV,2023-01-16 10:53:00,70.0,70.0,71.0,29.66,10.0,S,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4470488,Source1,2,2022-02-19 20:11:23,2022-02-19 21:30:34,34.135666,-79.672712,34.130302,-79.67490599999998,0.391,Incident on DOYLE LN near CLAUSSEN RD Drive with caution., Claussen Rd,Florence,Florence,SC,29505-8738,US,US/Eastern,KFLO,2022-02-19 19:53:00,47.0,47.0,46.0,30.07,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4471887,Source1,2,2022-06-14 05:13:00,2022-06-14 08:56:00,34.373196,-117.423503,34.263785,-117.449682,7.706,Slow traffic on Barstow Fwy S - I-15 S from US-395 (I-15) to Kenwood Ave (I-15) due to accident.,Barstow Fwy S,Hesperia,San Bernardino,CA,92344,US,US/Pacific,KVCV,2022-06-14 05:15:00,59.0,59.0,25.0,26.97,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4476237,Source1,2,2023-01-06 11:28:39,2023-01-06 12:13:39,38.92225385,-94.52886701,38.91935385,-94.52793701,0.207,Accident from W Frontage Rd to I-49 S., Colorado Ave,Kansas City,Jackson,MO,64137-2546,US,US/Central,KLXT,2023-01-06 11:53:00,45.0,43.0,48.0,29.1,10.0,SSE,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4482710,Source1,2,2022-06-27 17:14:24,2022-06-27 18:30:35,30.204336,-81.755409,30.240413,-81.762663,2.53,Stationary traffic on I-295 N - W Beltway N from FL-21/Blanding Blvd/Exit 4 (I-295) to FL-134/103rd St/Exit 5 (I-295) due to accident.,W Beltway N,Jacksonville,Duval,FL,32244,US,US/Eastern,KNIP,2022-06-27 16:53:00,87.0,87.0,63.0,29.99,10.0,ESE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4485889,Source1,2,2022-09-18 02:28:47,2022-09-18 03:47:07,33.336631,-80.45097700000002,33.337297,-80.450484,0.054000000000000006,Incident on BUNCH FORD RD near TARGET RD Drive with caution., Bunch Ford Rd,Holly Hill,Orangeburg,SC,29059-2502,US,US/Eastern,KDYB,2022-09-18 02:35:00,68.0,68.0,100.0,30.02,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4489767,Source1,2,2022-05-29 01:53:00,2022-05-29 04:15:33,41.646381,-120.215104,41.645526,-120.213617,0.097,Accident on Fandango Pass Rd (CR-1) from CR-17 (CR-1) to County Hwy-1.,Center St,Lake City,Modoc,CA,96115,US,US/Pacific,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4494074,Source1,2,2022-01-15 14:08:30,2022-01-15 15:40:03,36.318988,-86.839066,36.321459,-86.853853,0.841,Incident on I-24 WB near MM 36 Two lanes blocked. Expect delays.,I-24 W,Whites Creek,Davidson,TN,37189,US,US/Central,KBNA,2022-01-15 13:53:00,45.0,41.0,65.0,29.37,9.0,ENE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4519436,Source1,2,2022-10-12 13:30:05,2022-10-12 14:45:16,41.1558044,-80.66455007,41.1527044,-80.66941007,0.331,Incident on I-80 WB near I-80 Drive with caution.,I-80,Youngstown,Trumbull,OH,44505,US,US/Eastern,KYNG,2022-10-12 13:51:00,67.0,67.0,61.0,28.68,10.0,S,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4522411,Source1,2,2022-08-03 08:55:00,2022-08-03 09:17:30,38.571087,-121.468045,38.586988,-121.447501,1.5619999999999998,Slow traffic on I-80 Bus E from N St (I-80 Bus) to Exposition Blvd (I-80 Bus) due to accident.,Capital City Fwy E,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2022-08-03 08:53:00,72.0,72.0,59.0,29.9,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4526533,Source1,2,2022-02-09 16:42:24,2022-02-09 19:00:47,25.799119,-80.369218,25.796837,-80.367866,0.179,Slow traffic from NW 29th Ter to NW 102nd Pl due to accident., NW 107th Ave,Miami,Miami-Dade,FL,33172-2127,US,US/Eastern,KMIA,2022-02-09 16:53:00,65.0,65.0,87.0,29.98,10.0,NNW,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-4531312,Source1,2,2022-04-24 14:38:00,2022-04-24 16:45:34,33.973287,-118.28268,33.974663,-118.282082,0.101,Slow traffic from W 74th St to I-110 S due to accident., S Figueroa St,Los Angeles,Los Angeles,CA,90003-1733,US,US/Pacific,KHHR,2022-04-24 14:53:00,85.0,85.0,10.0,29.91,10.0,W,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4535570,Source1,2,2022-07-20 05:30:00,2022-07-20 07:51:12,32.950111,-117.243603,32.969495,-117.24902,1.376,Accident on I-5 N - San Diego Fwy N from Carmel Valley Rd (I-5) to Via de la Valle (I-5).,Del Mar Heights Rd,San Diego,San Diego,CA,92130,US,US/Pacific,KNKX,2022-07-20 05:55:00,64.0,64.0,93.0,29.52,8.0,WSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4536713,Source1,4,2022-09-06 13:29:18,2022-09-06 14:47:05,38.630368,-76.532208,38.63095,-76.531807,0.046,Incident on MD-261 NB near CHRISTIANA PARRAN RD Road closed. Take alternate route., Bayside Rd,Chesapeake Beach,Calvert,MD,20732,US,US/Eastern,KADW,2022-09-06 13:40:00,79.0,79.0,74.0,29.6,10.0,NNW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4538983,Source1,2,2022-12-09 22:26:00,2022-12-10 00:21:00,38.882105,-77.027633,38.882262,-77.014659,0.698,Stationary traffic on Southwest Fwy N - I-395 N from Ohio Dr (I-395) to 2nd St/Washington Ave SW (I-395) due to accident.,I-395,Washington,District of Columbia,DC,20024,US,US/Eastern,KDCA,2022-12-09 22:52:00,39.0,39.0,76.0,30.29,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4539414,Source1,2,2022-02-18 20:51:33,2022-02-18 22:08:03,42.839686,-106.154486,42.838926,-106.124882,1.501,Incident on I-25 SB near MM 178 Right lane blocked. Expect delays.,I-25 S,Casper,Natrona,WY,82609,US,US/Mountain,KCPR,2022-02-18 20:53:00,27.0,22.0,78.0,24.76,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4548540,Source1,2,2023-01-21 07:11:00,2023-01-21 08:28:32,25.792143,-80.205409,25.7897,-80.20471500000002,0.174,Incident on I-95 SB near SR-836 Left lane blocked.,I-95 S,Miami,Miami-Dade,FL,33136,US,US/Eastern,KMIA,2023-01-21 06:53:00,70.0,70.0,76.0,30.08,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
